filename,char,codepoint_hex,codepoint_dec
U+7C97.png,粗,U+7C97,31895
U+7C98.png,粘,U+7C98,31896
U+7C9C.png,粜,U+7C9C,31900
U+7C9D.png,粝,U+7C9D,31901
U+7C9E.png,粞,U+7C9E,31902
U+7C9F.png,粟,U+7C9F,31903
U+7CA2.png,粢,U+7CA2,31906
U+7CA4.png,粤,U+7CA4,31908
U+7CA5.png,粥,U+7CA5,31909
U+7CAA.png,粪,U+7CAA,31914
U+7CAE.png,粮,U+7CAE,31918
U+7CB1.png,粱,U+7CB1,31921
U+7CB2.png,粲,U+7CB2,31922
U+7CB3.png,粳,U+7CB3,31923
U+7CB9.png,粹,U+7CB9,31929
U+7CBC.png,粼,U+7CBC,31932
U+7CBD.png,粽,U+7CBD,31933
U+7CBE.png,精,U+7CBE,31934
U+7CC1.png,糁,U+7CC1,31937
U+7CC5.png,糅,U+7CC5,31941
U+7CC7.png,糇,U+7CC7,31943
U+7CC8.png,糈,U+7CC8,31944
U+7CCA.png,糊,U+7CCA,31946
U+7CCC.png,糌,U+7CCC,31948
U+7CCD.png,糍,U+7CCD,31949
U+7CD5.png,糕,U+7CD5,31957
U+7CD6.png,糖,U+7CD6,31958
U+7CD7.png,糗,U+7CD7,31959
U+7CD9.png,糙,U+7CD9,31961
U+7CDC.png,糜,U+7CDC,31964
U+7CDF.png,糟,U+7CDF,31967
U+7CE0.png,糠,U+7CE0,31968
U+7CE8.png,糨,U+7CE8,31976
U+7CEF.png,糯,U+7CEF,31983
U+7CF8.png,糸,U+7CF8,31992
U+7CFB.png,系,U+7CFB,31995
U+7D0A.png,紊,U+7D0A,32010
U+7D20.png,素,U+7D20,32032
U+7D22.png,索,U+7D22,32034
U+7D27.png,紧,U+7D27,32039
U+7D2B.png,紫,U+7D2B,32043
U+7D2F.png,累,U+7D2F,32047
U+7D6E.png,絮,U+7D6E,32110
U+7D77.png,絷,U+7D77,32119
U+7DA6.png,綦,U+7DA6,32166
U+7DAE.png,綮,U+7DAE,32174
U+7E3B.png,縻,U+7E3B,32315
U+7E41.png,繁,U+7E41,32321
U+7E47.png,繇,U+7E47,32327
U+7E82.png,纂,U+7E82,32386
U+7E9B.png,纛,U+7E9B,32411
U+7E9F.png,纟,U+7E9F,32415
U+7EA0.png,纠,U+7EA0,32416
U+7EA1.png,纡,U+7EA1,32417
U+7EA2.png,红,U+7EA2,32418
U+7EA3.png,纣,U+7EA3,32419
U+7EA4.png,纤,U+7EA4,32420
U+7EA5.png,纥,U+7EA5,32421
U+7EA6.png,约,U+7EA6,32422
U+7EA7.png,级,U+7EA7,32423
U+7EA8.png,纨,U+7EA8,32424
U+7EA9.png,纩,U+7EA9,32425
U+7EAA.png,纪,U+7EAA,32426
U+7EAB.png,纫,U+7EAB,32427
U+7EAC.png,纬,U+7EAC,32428
U+7EAD.png,纭,U+7EAD,32429
U+7EAF.png,纯,U+7EAF,32431
U+7EB0.png,纰,U+7EB0,32432
U+7EB1.png,纱,U+7EB1,32433
U+7EB2.png,纲,U+7EB2,32434
U+7EB3.png,纳,U+7EB3,32435
U+7EB5.png,纵,U+7EB5,32437
U+7EB6.png,纶,U+7EB6,32438
U+7EB7.png,纷,U+7EB7,32439
U+7EB8.png,纸,U+7EB8,32440
U+7EB9.png,纹,U+7EB9,32441
U+7EBA.png,纺,U+7EBA,32442
U+7EBD.png,纽,U+7EBD,32445
U+7EBE.png,纾,U+7EBE,32446
U+7EBF.png,线,U+7EBF,32447
U+7EC0.png,绀,U+7EC0,32448
U+7EC1.png,绁,U+7EC1,32449
U+7EC2.png,绂,U+7EC2,32450
U+7EC3.png,练,U+7EC3,32451
U+7EC4.png,组,U+7EC4,32452
U+7EC5.png,绅,U+7EC5,32453
U+7EC6.png,细,U+7EC6,32454
U+7EC7.png,织,U+7EC7,32455
U+7EC8.png,终,U+7EC8,32456
U+7EC9.png,绉,U+7EC9,32457
U+7ECA.png,绊,U+7ECA,32458
U+7ECB.png,绋,U+7ECB,32459
U+7ECC.png,绌,U+7ECC,32460
U+7ECD.png,绍,U+7ECD,32461
U+7ECE.png,绎,U+7ECE,32462
U+7ECF.png,经,U+7ECF,32463
U+7ED0.png,绐,U+7ED0,32464
U+7ED1.png,绑,U+7ED1,32465
U+7ED2.png,绒,U+7ED2,32466
U+7ED3.png,结,U+7ED3,32467
U+7ED4.png,绔,U+7ED4,32468
U+7ED5.png,绕,U+7ED5,32469
U+7ED7.png,绗,U+7ED7,32471
U+7ED8.png,绘,U+7ED8,32472
U+7ED9.png,给,U+7ED9,32473
U+7EDA.png,绚,U+7EDA,32474
U+7EDB.png,绛,U+7EDB,32475
U+7EDC.png,络,U+7EDC,32476
U+7EDD.png,绝,U+7EDD,32477
U+7EDE.png,绞,U+7EDE,32478
U+7EDF.png,统,U+7EDF,32479
U+7EE0.png,绠,U+7EE0,32480
U+7EE1.png,绡,U+7EE1,32481
U+7EE2.png,绢,U+7EE2,32482
U+7EE3.png,绣,U+7EE3,32483
U+7EE5.png,绥,U+7EE5,32485
U+7EE6.png,绦,U+7EE6,32486
U+7EE7.png,继,U+7EE7,32487
U+7EE8.png,绨,U+7EE8,32488
U+7EE9.png,绩,U+7EE9,32489
U+7EEA.png,绪,U+7EEA,32490
U+7EEB.png,绫,U+7EEB,32491
U+7EED.png,续,U+7EED,32493
U+7EEE.png,绮,U+7EEE,32494
U+7EEF.png,绯,U+7EEF,32495
U+7EF0.png,绰,U+7EF0,32496
U+7EF1.png,绱,U+7EF1,32497
U+7EF2.png,绲,U+7EF2,32498
U+7EF3.png,绳,U+7EF3,32499
U+7EF4.png,维,U+7EF4,32500
U+7EF5.png,绵,U+7EF5,32501
U+7EF6.png,绶,U+7EF6,32502
U+7EF7.png,绷,U+7EF7,32503
U+7EF8.png,绸,U+7EF8,32504
U+7EFA.png,绺,U+7EFA,32506
U+7EFB.png,绻,U+7EFB,32507
U+7EFC.png,综,U+7EFC,32508
U+7EFD.png,绽,U+7EFD,32509
U+7EFE.png,绾,U+7EFE,32510
U+7EFF.png,绿,U+7EFF,32511
U+7F00.png,缀,U+7F00,32512
U+7F01.png,缁,U+7F01,32513
U+7F02.png,缂,U+7F02,32514
U+7F03.png,缃,U+7F03,32515
U+7F04.png,缄,U+7F04,32516
U+7F05.png,缅,U+7F05,32517
U+7F06.png,缆,U+7F06,32518
U+7F07.png,缇,U+7F07,32519
U+7F08.png,缈,U+7F08,32520
U+7F09.png,缉,U+7F09,32521
U+7F0B.png,缋,U+7F0B,32523
U+7F0C.png,缌,U+7F0C,32524
U+7F0D.png,缍,U+7F0D,32525
U+7F0E.png,缎,U+7F0E,32526
U+7F0F.png,缏,U+7F0F,32527
U+7F11.png,缑,U+7F11,32529
U+7F12.png,缒,U+7F12,32530
U+7F13.png,缓,U+7F13,32531
U+7F14.png,缔,U+7F14,32532
U+7F15.png,缕,U+7F15,32533
U+7F16.png,编,U+7F16,32534
U+7F17.png,缗,U+7F17,32535
U+7F18.png,缘,U+7F18,32536
U+7F19.png,缙,U+7F19,32537
U+7F1A.png,缚,U+7F1A,32538
U+7F1B.png,缛,U+7F1B,32539
U+7F1C.png,缜,U+7F1C,32540
U+7F1D.png,缝,U+7F1D,32541
U+7F1F.png,缟,U+7F1F,32543
U+7F20.png,缠,U+7F20,32544
U+7F21.png,缡,U+7F21,32545
U+7F22.png,缢,U+7F22,32546
U+7F23.png,缣,U+7F23,32547
U+7F24.png,缤,U+7F24,32548
U+7F25.png,缥,U+7F25,32549
U+7F26.png,缦,U+7F26,32550
U+7F27.png,缧,U+7F27,32551
U+7F28.png,缨,U+7F28,32552
U+7F29.png,缩,U+7F29,32553
U+7F2A.png,缪,U+7F2A,32554
U+7F2B.png,缫,U+7F2B,32555
U+7F2C.png,缬,U+7F2C,32556
U+7F2D.png,缭,U+7F2D,32557
U+7F2E.png,缮,U+7F2E,32558
U+7F2F.png,缯,U+7F2F,32559
U+7F30.png,缰,U+7F30,32560
U+7F31.png,缱,U+7F31,32561
U+7F32.png,缲,U+7F32,32562
U+7F33.png,缳,U+7F33,32563
U+7F34.png,缴,U+7F34,32564
U+7F35.png,缵,U+7F35,32565
U+7F36.png,缶,U+7F36,32566
U+7F38.png,缸,U+7F38,32568
U+7F3A.png,缺,U+7F3A,32570
U+7F42.png,罂,U+7F42,32578
U+7F44.png,罄,U+7F44,32580
U+7F45.png,罅,U+7F45,32581
U+7F50.png,罐,U+7F50,32592
U+7F51.png,网,U+7F51,32593
U+7F54.png,罔,U+7F54,32596
U+7F55.png,罕,U+7F55,32597
U+7F57.png,罗,U+7F57,32599
U+7F58.png,罘,U+7F58,32600
U+7F5A.png,罚,U+7F5A,32602
U+7F5F.png,罟,U+7F5F,32607
U+7F61.png,罡,U+7F61,32609
U+7F62.png,罢,U+7F62,32610
U+7F68.png,罨,U+7F68,32616
U+7F69.png,罩,U+7F69,32617
U+7F6A.png,罪,U+7F6A,32618
U+7F6E.png,置,U+7F6E,32622
U+7F71.png,罱,U+7F71,32625
U+7F72.png,署,U+7F72,32626
U+7F74.png,罴,U+7F74,32628
U+7F79.png,罹,U+7F79,32633
U+7F7E.png,罾,U+7F7E,32638
U+7F81.png,羁,U+7F81,32641
U+7F8A.png,羊,U+7F8A,32650
U+7F8C.png,羌,U+7F8C,32652
U+7F8E.png,美,U+7F8E,32654
U+7F94.png,羔,U+7F94,32660
U+7F9A.png,羚,U+7F9A,32666
U+7F9D.png,羝,U+7F9D,32669
U+7F9E.png,羞,U+7F9E,32670
U+7F9F.png,羟,U+7F9F,32671
U+7FA1.png,羡,U+7FA1,32673
U+7FA4.png,群,U+7FA4,32676
U+7FA7.png,羧,U+7FA7,32679
U+7FAF.png,羯,U+7FAF,32687
U+7FB0.png,羰,U+7FB0,32688
U+7FB2.png,羲,U+7FB2,32690
U+7FB8.png,羸,U+7FB8,32696
U+7FB9.png,羹,U+7FB9,32697
U+7FBC.png,羼,U+7FBC,32700
U+7FBD.png,羽,U+7FBD,32701
U+7FBF.png,羿,U+7FBF,32703
U+7FC1.png,翁,U+7FC1,32705
U+7FC5.png,翅,U+7FC5,32709
U+7FCA.png,翊,U+7FCA,32714
U+7FCC.png,翌,U+7FCC,32716
U+7FCE.png,翎,U+7FCE,32718
U+7FD4.png,翔,U+7FD4,32724
U+7FD5.png,翕,U+7FD5,32725
U+7FD8.png,翘,U+7FD8,32728
U+7FDF.png,翟,U+7FDF,32735
U+7FE0.png,翠,U+7FE0,32736
U+7FE1.png,翡,U+7FE1,32737
U+7FE5.png,翥,U+7FE5,32741
U+7FE6.png,翦,U+7FE6,32742
U+7FE9.png,翩,U+7FE9,32745
U+7FEE.png,翮,U+7FEE,32750
U+7FF0.png,翰,U+7FF0,32752
U+7FF1.png,翱,U+7FF1,32753
U+7FF3.png,翳,U+7FF3,32755
U+7FFB.png,翻,U+7FFB,32763
U+7FFC.png,翼,U+7FFC,32764
U+8000.png,耀,U+8000,32768
U+8001.png,老,U+8001,32769
U+8003.png,考,U+8003,32771
U+8004.png,耄,U+8004,32772
U+8005.png,者,U+8005,32773
U+8006.png,耆,U+8006,32774
U+800B.png,耋,U+800B,32779
U+800C.png,而,U+800C,32780
U+800D.png,耍,U+800D,32781
U+8010.png,耐,U+8010,32784
U+8012.png,耒,U+8012,32786
U+8014.png,耔,U+8014,32788
U+8015.png,耕,U+8015,32789
U+8016.png,耖,U+8016,32790
U+8017.png,耗,U+8017,32791
U+8018.png,耘,U+8018,32792
U+8019.png,耙,U+8019,32793
U+801C.png,耜,U+801C,32796
U+8020.png,耠,U+8020,32800
U+8022.png,耢,U+8022,32802
U+8025.png,耥,U+8025,32805
U+8026.png,耦,U+8026,32806
U+8027.png,耧,U+8027,32807
U+8028.png,耨,U+8028,32808
U+8029.png,耩,U+8029,32809
U+802A.png,耪,U+802A,32810
U+8031.png,耱,U+8031,32817
U+8033.png,耳,U+8033,32819
U+8035.png,耵,U+8035,32821
U+8036.png,耶,U+8036,32822
U+8037.png,耷,U+8037,32823
U+8038.png,耸,U+8038,32824
U+803B.png,耻,U+803B,32827
U+803D.png,耽,U+803D,32829
U+803F.png,耿,U+803F,32831
U+8042.png,聂,U+8042,32834
U+8043.png,聃,U+8043,32835
U+8046.png,聆,U+8046,32838
U+804A.png,聊,U+804A,32842
U+804B.png,聋,U+804B,32843
U+804C.png,职,U+804C,32844
U+804D.png,聍,U+804D,32845
U+8052.png,聒,U+8052,32850
U+8054.png,联,U+8054,32852
U+8058.png,聘,U+8058,32856
U+805A.png,聚,U+805A,32858
U+8069.png,聩,U+8069,32873
U+806A.png,聪,U+806A,32874
U+8071.png,聱,U+8071,32881
U+807F.png,聿,U+807F,32895
U+8080.png,肀,U+8080,32896
U+8083.png,肃,U+8083,32899
U+8084.png,肄,U+8084,32900
U+8086.png,肆,U+8086,32902
U+8087.png,肇,U+8087,32903
U+8089.png,肉,U+8089,32905
U+808B.png,肋,U+808B,32907
U+808C.png,肌,U+808C,32908
U+8093.png,肓,U+8093,32915
U+8096.png,肖,U+8096,32918
U+8098.png,肘,U+8098,32920
U+809A.png,肚,U+809A,32922
U+809B.png,肛,U+809B,32923
U+809C.png,肜,U+809C,32924
U+809D.png,肝,U+809D,32925
U+809F.png,肟,U+809F,32927
U+80A0.png,肠,U+80A0,32928
U+80A1.png,股,U+80A1,32929
U+80A2.png,肢,U+80A2,32930
U+80A4.png,肤,U+80A4,32932
U+80A5.png,肥,U+80A5,32933
U+80A9.png,肩,U+80A9,32937
U+80AA.png,肪,U+80AA,32938
U+80AB.png,肫,U+80AB,32939
U+80AD.png,肭,U+80AD,32941
U+80AE.png,肮,U+80AE,32942
U+80AF.png,肯,U+80AF,32943
U+80B1.png,肱,U+80B1,32945
U+80B2.png,育,U+80B2,32946
U+80B4.png,肴,U+80B4,32948
U+80B7.png,肷,U+80B7,32951
U+80BA.png,肺,U+80BA,32954
U+80BC.png,肼,U+80BC,32956
U+80BD.png,肽,U+80BD,32957
U+80BE.png,肾,U+80BE,32958
U+80BF.png,肿,U+80BF,32959
U+80C0.png,胀,U+80C0,32960
U+80C1.png,胁,U+80C1,32961
U+80C2.png,胂,U+80C2,32962
U+80C3.png,胃,U+80C3,32963
U+80C4.png,胄,U+80C4,32964
U+80C6.png,胆,U+80C6,32966
U+80CC.png,背,U+80CC,32972
U+80CD.png,胍,U+80CD,32973
U+80CE.png,胎,U+80CE,32974
U+80D6.png,胖,U+80D6,32982
U+80D7.png,胗,U+80D7,32983
U+80D9.png,胙,U+80D9,32985
U+80DA.png,胚,U+80DA,32986
U+80DB.png,胛,U+80DB,32987
U+80DC.png,胜,U+80DC,32988
U+80DD.png,胝,U+80DD,32989
U+80DE.png,胞,U+80DE,32990
U+80E1.png,胡,U+80E1,32993
U+80E4.png,胤,U+80E4,32996
U+80E5.png,胥,U+80E5,32997
U+80E7.png,胧,U+80E7,32999
U+80E8.png,胨,U+80E8,33000
U+80E9.png,胩,U+80E9,33001
U+80EA.png,胪,U+80EA,33002
U+80EB.png,胫,U+80EB,33003
U+80EC.png,胬,U+80EC,33004
U+80ED.png,胭,U+80ED,33005
U+80EF.png,胯,U+80EF,33007
U+80F0.png,胰,U+80F0,33008
U+80F1.png,胱,U+80F1,33009
U+80F2.png,胲,U+80F2,33010
U+80F3.png,胳,U+80F3,33011
U+80F4.png,胴,U+80F4,33012
U+80F6.png,胶,U+80F6,33014
U+80F8.png,胸,U+80F8,33016
U+80FA.png,胺,U+80FA,33018
U+80FC.png,胼,U+80FC,33020
U+80FD.png,能,U+80FD,33021
U+8102.png,脂,U+8102,33026
U+8106.png,脆,U+8106,33030
U+8109.png,脉,U+8109,33033
U+810A.png,脊,U+810A,33034
U+810D.png,脍,U+810D,33037
U+810E.png,脎,U+810E,33038
U+810F.png,脏,U+810F,33039
U+8110.png,脐,U+8110,33040
U+8111.png,脑,U+8111,33041
U+8112.png,脒,U+8112,33042
U+8113.png,脓,U+8113,33043
U+8114.png,脔,U+8114,33044
U+8116.png,脖,U+8116,33046
U+8118.png,脘,U+8118,33048
U+811A.png,脚,U+811A,33050
U+811E.png,脞,U+811E,33054
U+812C.png,脬,U+812C,33068
U+812F.png,脯,U+812F,33071
U+8131.png,脱,U+8131,33073
U+8132.png,脲,U+8132,33074
U+8136.png,脶,U+8136,33078
U+8138.png,脸,U+8138,33080
U+813E.png,脾,U+813E,33086
U+8146.png,腆,U+8146,33094
U+8148.png,腈,U+8148,33096
U+814A.png,腊,U+814A,33098
U+814B.png,腋,U+814B,33099
U+814C.png,腌,U+814C,33100
U+8150.png,腐,U+8150,33104
U+8151.png,腑,U+8151,33105
U+8153.png,腓,U+8153,33107
U+8154.png,腔,U+8154,33108
U+8155.png,腕,U+8155,33109
U+8159.png,腙,U+8159,33113
U+815A.png,腚,U+815A,33114
U+8160.png,腠,U+8160,33120
U+8165.png,腥,U+8165,33125
U+8167.png,腧,U+8167,33127
U+8169.png,腩,U+8169,33129
U+816D.png,腭,U+816D,33133
U+816E.png,腮,U+816E,33134
U+8170.png,腰,U+8170,33136
U+8171.png,腱,U+8171,33137
U+8174.png,腴,U+8174,33140
U+8179.png,腹,U+8179,33145
U+817A.png,腺,U+817A,33146
U+817B.png,腻,U+817B,33147
U+817C.png,腼,U+817C,33148
U+817D.png,腽,U+817D,33149
U+817E.png,腾,U+817E,33150
U+817F.png,腿,U+817F,33151
U+8180.png,膀,U+8180,33152
U+8182.png,膂,U+8182,33154
U+8188.png,膈,U+8188,33160
U+818A.png,膊,U+818A,33162
U+818F.png,膏,U+818F,33167
U+8191.png,膑,U+8191,33169
U+8198.png,膘,U+8198,33176
U+819B.png,膛,U+819B,33179
U+819C.png,膜,U+819C,33180
U+819D.png,膝,U+819D,33181
U+81A3.png,膣,U+81A3,33187
U+81A6.png,膦,U+81A6,33190
U+81A8.png,膨,U+81A8,33192
U+81AA.png,膪,U+81AA,33194
U+81B3.png,膳,U+81B3,33203
U+81BA.png,膺,U+81BA,33210
U+81BB.png,膻,U+81BB,33211
U+81C0.png,臀,U+81C0,33216
U+81C1.png,臁,U+81C1,33217
U+81C2.png,臂,U+81C2,33218
U+81C3.png,臃,U+81C3,33219
U+81C6.png,臆,U+81C6,33222
U+81CA.png,臊,U+81CA,33226
U+81CC.png,臌,U+81CC,33228
U+81E3.png,臣,U+81E3,33251
U+81E7.png,臧,U+81E7,33255
U+81EA.png,自,U+81EA,33258
U+81EC.png,臬,U+81EC,33260
U+81ED.png,臭,U+81ED,33261
U+81F3.png,至,U+81F3,33267
U+81F4.png,致,U+81F4,33268
U+81FB.png,臻,U+81FB,33275
U+81FC.png,臼,U+81FC,33276
U+81FE.png,臾,U+81FE,33278
U+8200.png,舀,U+8200,33280
U+8201.png,舁,U+8201,33281
U+8202.png,舂,U+8202,33282
U+8204.png,舄,U+8204,33284
U+8205.png,舅,U+8205,33285
U+8206.png,舆,U+8206,33286
U+820C.png,舌,U+820C,33292
U+820D.png,舍,U+820D,33293
U+8210.png,舐,U+8210,33296
U+8212.png,舒,U+8212,33298
U+8214.png,舔,U+8214,33300
U+821B.png,舛,U+821B,33307
U+821C.png,舜,U+821C,33308
U+821E.png,舞,U+821E,33310
U+821F.png,舟,U+821F,33311
U+8221.png,舡,U+8221,33313
U+8222.png,舢,U+8222,33314
U+8223.png,舣,U+8223,33315
U+8228.png,舨,U+8228,33320
U+822A.png,航,U+822A,33322
U+822B.png,舫,U+822B,33323
U+822C.png,般,U+822C,33324
U+822D.png,舭,U+822D,33325
U+822F.png,舯,U+822F,33327
U+8230.png,舰,U+8230,33328
U+8231.png,舱,U+8231,33329
U+8233.png,舳,U+8233,33331
U+8234.png,舴,U+8234,33332
U+8235.png,舵,U+8235,33333
U+8236.png,舶,U+8236,33334
U+8237.png,舷,U+8237,33335
U+8238.png,舸,U+8238,33336
U+8239.png,船,U+8239,33337
U+823B.png,舻,U+823B,33339
U+823E.png,舾,U+823E,33342
U+8244.png,艄,U+8244,33348
U+8247.png,艇,U+8247,33351
U+8249.png,艉,U+8249,33353
U+824B.png,艋,U+824B,33355
U+824F.png,艏,U+824F,33359
U+8258.png,艘,U+8258,33368
U+825A.png,艚,U+825A,33370
U+825F.png,艟,U+825F,33375
U+8268.png,艨,U+8268,33384
U+826E.png,艮,U+826E,33390
U+826F.png,良,U+826F,33391
U+8270.png,艰,U+8270,33392
U+8272.png,色,U+8272,33394
U+8273.png,艳,U+8273,33395
U+8274.png,艴,U+8274,33396
U+8279.png,艹,U+8279,33401
U+827A.png,艺,U+827A,33402
U+827D.png,艽,U+827D,33405
U+827E.png,艾,U+827E,33406
U+827F.png,艿,U+827F,33407
U+8282.png,节,U+8282,33410
U+8284.png,芄,U+8284,33412
U+8288.png,芈,U+8288,33416
U+828A.png,芊,U+828A,33418
U+828B.png,芋,U+828B,33419
U+828D.png,芍,U+828D,33421
U+828E.png,芎,U+828E,33422
U+828F.png,芏,U+828F,33423
U+8291.png,芑,U+8291,33425
U+8292.png,芒,U+8292,33426
U+8297.png,芗,U+8297,33431
U+8298.png,芘,U+8298,33432
U+8299.png,芙,U+8299,33433
U+829C.png,芜,U+829C,33436
U+829D.png,芝,U+829D,33437
U+829F.png,芟,U+829F,33439
U+82A1.png,芡,U+82A1,33441
U+82A4.png,芤,U+82A4,33444
U+82A5.png,芥,U+82A5,33445
U+82A6.png,芦,U+82A6,33446
U+82A8.png,芨,U+82A8,33448
U+82A9.png,芩,U+82A9,33449
U+82AA.png,芪,U+82AA,33450
U+82AB.png,芫,U+82AB,33451
U+82AC.png,芬,U+82AC,33452
U+82AD.png,芭,U+82AD,33453
U+82AE.png,芮,U+82AE,33454
U+82AF.png,芯,U+82AF,33455
U+82B0.png,芰,U+82B0,33456
U+82B1.png,花,U+82B1,33457
U+82B3.png,芳,U+82B3,33459
U+82B4.png,芴,U+82B4,33460
U+82B7.png,芷,U+82B7,33463
U+82B8.png,芸,U+82B8,33464
U+82B9.png,芹,U+82B9,33465
U+82BD.png,芽,U+82BD,33469
U+82BE.png,芾,U+82BE,33470
U+82C1.png,苁,U+82C1,33473
U+82C4.png,苄,U+82C4,33476
U+82C7.png,苇,U+82C7,33479
U+82C8.png,苈,U+82C8,33480
U+82CA.png,苊,U+82CA,33482
U+82CB.png,苋,U+82CB,33483
U+82CC.png,苌,U+82CC,33484
U+82CD.png,苍,U+82CD,33485
U+82CE.png,苎,U+82CE,33486
U+82CF.png,苏,U+82CF,33487
U+82D1.png,苑,U+82D1,33489
U+82D2.png,苒,U+82D2,33490
U+82D3.png,苓,U+82D3,33491
U+82D4.png,苔,U+82D4,33492
U+82D5.png,苕,U+82D5,33493
U+82D7.png,苗,U+82D7,33495
U+82D8.png,苘,U+82D8,33496
U+82DB.png,苛,U+82DB,33499
U+82DC.png,苜,U+82DC,33500
U+82DE.png,苞,U+82DE,33502
U+82DF.png,苟,U+82DF,33503
U+82E0.png,苠,U+82E0,33504
U+82E1.png,苡,U+82E1,33505
U+82E3.png,苣,U+82E3,33507
U+82E4.png,苤,U+82E4,33508
U+82E5.png,若,U+82E5,33509
U+82E6.png,苦,U+82E6,33510
U+82EB.png,苫,U+82EB,33515
U+82EF.png,苯,U+82EF,33519
U+82F1.png,英,U+82F1,33521
U+82F4.png,苴,U+82F4,33524
U+82F7.png,苷,U+82F7,33527
U+82F9.png,苹,U+82F9,33529
U+82FB.png,苻,U+82FB,33531
U+8301.png,茁,U+8301,33537
U+8302.png,茂,U+8302,33538
U+8303.png,范,U+8303,33539
U+8304.png,茄,U+8304,33540
U+8305.png,茅,U+8305,33541
U+8306.png,茆,U+8306,33542
U+8307.png,茇,U+8307,33543
U+8308.png,茈,U+8308,33544
U+8309.png,茉,U+8309,33545
U+830C.png,茌,U+830C,33548
U+830E.png,茎,U+830E,33550
U+830F.png,茏,U+830F,33551
U+8311.png,茑,U+8311,33553
U+8314.png,茔,U+8314,33556
U+8315.png,茕,U+8315,33557
U+8317.png,茗,U+8317,33559
U+831A.png,茚,U+831A,33562
U+831B.png,茛,U+831B,33563
U+831C.png,茜,U+831C,33564
U+8327.png,茧,U+8327,33575
U+8328.png,茨,U+8328,33576
U+832B.png,茫,U+832B,33579
U+832C.png,茬,U+832C,33580
U+832D.png,茭,U+832D,33581
U+832F.png,茯,U+832F,33583
U+8331.png,茱,U+8331,33585
U+8333.png,茳,U+8333,33587
U+8334.png,茴,U+8334,33588
U+8335.png,茵,U+8335,33589
U+8336.png,茶,U+8336,33590
U+8338.png,茸,U+8338,33592
U+8339.png,茹,U+8339,33593
U+833A.png,茺,U+833A,33594
U+833C.png,茼,U+833C,33596
U+8340.png,荀,U+8340,33600
U+8343.png,荃,U+8343,33603
U+8346.png,荆,U+8346,33606
U+8347.png,荇,U+8347,33607
U+8349.png,草,U+8349,33609
U+834F.png,荏,U+834F,33615
U+8350.png,荐,U+8350,33616
U+8351.png,荑,U+8351,33617
U+8352.png,荒,U+8352,33618
U+8354.png,荔,U+8354,33620
U+835A.png,荚,U+835A,33626
U+835B.png,荛,U+835B,33627
U+835C.png,荜,U+835C,33628
U+835E.png,荞,U+835E,33630
U+835F.png,荟,U+835F,33631
U+8360.png,荠,U+8360,33632
U+8361.png,荡,U+8361,33633
U+8363.png,荣,U+8363,33635
U+8364.png,荤,U+8364,33636
U+8365.png,荥,U+8365,33637
U+8366.png,荦,U+8366,33638
U+8367.png,荧,U+8367,33639
U+8368.png,荨,U+8368,33640
U+8369.png,荩,U+8369,33641
U+836A.png,荪,U+836A,33642
U+836B.png,荫,U+836B,33643
U+836C.png,荬,U+836C,33644
U+836D.png,荭,U+836D,33645
U+836E.png,荮,U+836E,33646
U+836F.png,药,U+836F,33647
U+8377.png,荷,U+8377,33655
U+8378.png,荸,U+8378,33656
U+837B.png,荻,U+837B,33659
U+837C.png,荼,U+837C,33660
U+837D.png,荽,U+837D,33661
U+8385.png,莅,U+8385,33669
U+8386.png,莆,U+8386,33670
U+8389.png,莉,U+8389,33673
U+838E.png,莎,U+838E,33678
U+8392.png,莒,U+8392,33682
U+8393.png,莓,U+8393,33683
U+8398.png,莘,U+8398,33688
U+839B.png,莛,U+839B,33691
U+839C.png,莜,U+839C,33692
U+839E.png,莞,U+839E,33694
U+83A0.png,莠,U+83A0,33696
U+83A8.png,莨,U+83A8,33704
U+83A9.png,莩,U+83A9,33705
U+83AA.png,莪,U+83AA,33706
U+83AB.png,莫,U+83AB,33707
U+83B0.png,莰,U+83B0,33712
U+83B1.png,莱,U+83B1,33713
U+83B2.png,莲,U+83B2,33714
U+83B3.png,莳,U+83B3,33715
U+83B4.png,莴,U+83B4,33716
U+83B6.png,莶,U+83B6,33718
U+83B7.png,获,U+83B7,33719
U+83B8.png,莸,U+83B8,33720
U+83B9.png,莹,U+83B9,33721
U+83BA.png,莺,U+83BA,33722
U+83BC.png,莼,U+83BC,33724
U+83BD.png,莽,U+83BD,33725
U+83C0.png,菀,U+83C0,33728
U+83C1.png,菁,U+83C1,33729
U+83C5.png,菅,U+83C5,33733
U+83C7.png,菇,U+83C7,33735
U+83CA.png,菊,U+83CA,33738
U+83CC.png,菌,U+83CC,33740
U+83CF.png,菏,U+83CF,33743
U+83D4.png,菔,U+83D4,33748
U+83D6.png,菖,U+83D6,33750
U+83D8.png,菘,U+83D8,33752
U+83DC.png,菜,U+83DC,33756
U+83DD.png,菝,U+83DD,33757
U+83DF.png,菟,U+83DF,33759
U+83E0.png,菠,U+83E0,33760
U+83E1.png,菡,U+83E1,33761
U+83E5.png,菥,U+83E5,33765
U+83E9.png,菩,U+83E9,33769
U+83EA.png,菪,U+83EA,33770
U+83F0.png,菰,U+83F0,33776
U+83F1.png,菱,U+83F1,33777
U+83F2.png,菲,U+83F2,33778
U+83F8.png,菸,U+83F8,33784
U+83F9.png,菹,U+83F9,33785
